cod_usuario,cod_produto,data_compra,quantidade,valor
2558,7,2021-05-23,4,5201.96
3392,17,2021-04-08,18,10513.8
681,21,2021-06-26,1,5999.1
831,2,2021-01-14,3,4037.34
3064,5,2020-11-23,15,6555
2950,6,2021-05-08,15,13498.5
2090,16,2019-12-06,6,30
3009,13,2020-03-20,13,128.7
1560,19,2018-10-22,15,37498.5
1037,5,2020-10-01,7,3059
1449,17,2021-04-17,18,10513.8
55,10,2020-08-28,19,13298.1
891,12,2020-02-20,15,1162.5
2431,10,2021-07-21,17,11898.3
3291,1,2020-11-29,14,64272.6
405,7,2021-06-01,19,24709.31
280,2,2020-08-04,14,18840.92
2714,19,2019-04-26,8,19999.2
568,3,2021-01-10,13,26643.5
2201,15,2021-02-20,5,24.95
54,5,2021-05-27,15,6555
2335,5,2020-04-05,5,2185
2154,3,2020-07-21,9,18445.5
1966,18,2020-03-01,2,15.8
1704,1,2020-11-24,6,27545.4
1438,10,2021-04-08,2,1399.8
1233,9,2021-02-01,2,778.2
1029,8,2021-07-28,5,1097.85
2937,11,2021-06-29,11,548.9
2639,7,2021-05-25,6,7802.94
1216,2,2021-01-03,10,13457.8
3169,15,2021-05-09,1,4.99
994,11,2021-01-15,13,648.7
1631,21,2021-06-11,10,59991
2102,6,2021-03-08,3,2699.7
1973,1,2020-12-15,12,55090.8
3029,19,2019-11-04,5,12499.5
1644,14,2021-06-08,20,2779.8
3270,12,2021-02-17,10,775
2651,16,2021-04-26,20,100
624,5,2021-03-24,18,7866
1156,12,2021-02-02,4,310
2117,1,2019-09-10,15,68863.5
484,8,2021-06-01,2,439.14
1709,5,2020-05-31,11,4807
1076,16,2021-07-15,6,30
2402,12,2021-06-27,16,1240
1132,2,2021-02-26,18,24224.04
2650,5,2018-05-04,8,3496
1836,7,2021-04-01,12,15605.88
1654,17,2020-05-16,11,6425.1
1327,18,2020-12-09,5,39.5
120,15,2021-07-13,20,99.8
1601,18,2020-08-13,11,86.9
2434,7,2019-04-21,8,10403.92
3185,11,2021-06-10,16,798.4
1174,13,2021-03-03,9,89.1
297,16,2020-09-08,11,55
189,14,2021-06-14,15,2084.85
1506,9,2020-11-02,20,7782
216,10,2019-04-18,14,9798.6
617,18,2021-04-04,13,102.7
1070,14,2021-06-01,7,972.93
3154,7,2021-05-02,15,19507.35
1929,1,2019-11-06,13,59681.7
2753,11,2018-12-21,18,898.2
399,11,2021-01-15,2,99.8
2598,9,2021-04-27,4,1556.4
1957,11,2021-07-24,3,149.7
2916,10,2021-07-06,5,3499.5
521,1,2021-04-19,11,50499.9
571,16,2020-10-08,3,15
1781,8,2021-06-23,15,3293.55
2670,12,2020-08-16,9,697.5
2456,2,2020-10-16,8,10766.24
3361,15,2021-06-29,11,54.89
2302,21,2021-06-12,11,65990.1
2731,6,2020-12-29,7,6299.3
705,9,2021-04-12,20,7782
2192,1,2021-07-22,16,73454.4
2638,20,2021-07-24,1,129.9
1106,10,2021-07-01,11,7698.9
1168,4,2019-05-08,5,294.5
1198,1,2021-02-23,7,32136.3
879,6,2020-09-16,15,13498.5
3107,2,2021-05-20,15,20186.7
2805,13,2021-06-26,7,69.3
2446,5,2021-07-28,9,3933
1405,21,2020-12-05,20,119982
1588,15,2020-04-05,13,64.87
3291,3,2020-10-25,2,4099
2379,18,2019-03-30,11,86.9
109,6,2021-07-14,14,12598.6
1148,3,2019-04-10,6,12297
16,18,2021-05-29,7,55.3
3047,6,2020-03-17,6,5399.4
2136,15,2020-01-22,4,19.96
204,10,2019-09-23,9,6299.1
3319,21,2021-06-16,12,71989.2
3008,5,2019-10-25,12,5244
1877,7,2021-07-25,8,10403.92
580,2,2020-03-10,1,1345.78
1111,20,2020-07-02,10,1299
513,21,2021-02-22,4,23996.4
3144,2,2020-09-05,10,13457.8
1444,2,2021-02-12,16,21532.48
94,6,2020-09-29,4,3599.6
2025,1,2021-04-15,6,27545.4
1226,2,2021-05-12,12,16149.36
2684,12,2019-07-13,13,1007.5
1999,11,2019-09-19,6,299.4
1114,20,2019-12-30,1,129.9
2344,11,2021-05-23,9,449.1
1045,10,2020-09-14,8,5599.2
2984,12,2020-07-25,9,697.5
1419,21,2021-06-29,2,11998.2
2148,9,2020-10-29,10,3891
2698,20,2019-09-20,1,129.9
1954,17,2021-07-05,7,4088.7
2509,13,2020-10-05,15,148.5
616,15,2021-03-24,9,44.91
59,1,2019-12-23,17,78045.3
945,14,2021-06-14,17,2362.83
2810,12,2021-06-04,16,1240
494,6,2020-11-23,14,12598.6
371,13,2019-10-19,20,198
1021,20,2020-12-21,20,2598
2653,1,2021-04-04,16,73454.4
1080,1,2020-10-07,12,55090.8
541,10,2020-02-03,9,6299.1
1347,8,2021-07-10,14,3073.98
2842,10,2021-07-19,6,4199.4
923,16,2020-05-18,10,50
1617,9,2020-09-28,20,7782
783,16,2021-02-02,3,15
1761,1,2020-05-03,9,41318.1
411,4,2019-07-06,4,235.6
1312,9,2019-04-22,13,5058.3
2416,5,2021-07-03,15,6555
910,11,2021-06-14,8,399.2
537,1,2020-09-17,16,73454.4
412,3,2021-04-23,20,40990
2158,10,2019-03-11,6,4199.4
3402,5,2021-06-05,10,4370
3376,15,2019-08-05,11,54.89
2460,13,2021-06-26,6,59.4
1162,4,2021-06-13,19,1119.1
1710,1,2021-06-23,15,68863.5
2402,19,2020-06-01,15,37498.5
2836,9,2020-11-12,11,4280.1
687,16,2020-12-25,16,80
2176,14,2021-04-10,12,1667.88
1068,19,2021-04-02,9,22499.1
850,3,2021-01-09,4,8198
1084,11,2021-07-08,5,249.5
3051,13,2021-06-13,8,79.2
2778,15,2021-06-20,19,94.81
2149,12,2020-11-09,11,852.5
525,19,2020-07-09,9,22499.1
3383,20,2021-01-31,1,129.9
496,1,2021-01-02,6,27545.4
713,18,2021-03-12,13,102.7
436,10,2021-06-10,2,1399.8
2565,17,2020-06-08,17,9929.7
2621,14,2021-02-09,7,972.93
3122,21,2019-10-21,7,41993.7
2384,10,2019-02-20,13,9098.7
2292,14,2021-05-11,11,1528.89
422,6,2020-11-15,18,16198.2
2273,16,2021-04-29,20,100
2832,17,2018-12-12,6,3504.6
1684,19,2020-08-22,20,49998
1067,12,2021-02-24,7,542.5
2125,17,2021-01-08,6,3504.6
2082,15,2019-03-10,7,34.93
2459,9,2021-07-10,2,778.2
3263,10,2020-07-07,2,1399.8
2216,8,2021-02-07,11,2415.27
2387,17,2021-01-27,20,11682
3327,1,2021-03-24,6,27545.4
2775,8,2021-02-24,7,1536.99
2809,12,2019-07-29,16,1240
928,19,2021-01-25,18,44998.2
2652,8,2018-12-26,5,1097.85
2316,9,2021-03-30,15,5836.5
435,8,2021-03-20,19,4171.83
838,8,2021-03-21,11,2415.27
3133,21,2021-02-10,19,113982.9
2361,1,2020-06-19,1,4590.9
2297,18,2018-10-07,13,102.7
2501,10,2021-06-14,14,9798.6
1177,9,2020-05-31,18,7003.8
3204,9,2021-05-11,2,778.2
1450,21,2020-09-14,11,65990.1
228,1,2020-04-21,9,41318.1
2901,19,2018-03-19,1,2499.9
787,20,2021-06-15,5,649.5
3167,8,2020-08-05,10,2195.7
2958,18,2020-09-19,14,110.6
2302,16,2021-05-05,13,65
1228,11,2021-01-03,14,698.6
1330,16,2021-04-22,5,25
2011,13,2019-10-25,8,79.2
727,3,2019-07-17,11,22544.5
3044,11,2021-02-15,6,299.4
230,12,2021-02-08,7,542.5
840,18,2020-02-24,3,23.7
733,17,2021-07-04,10,5841
2223,8,2021-04-27,13,2854.41
189,14,2021-07-18,12,1667.88
1536,1,2020-05-23,10,45909
882,17,2021-06-05,8,4672.8
2356,14,2021-06-01,2,277.98
2457,6,2020-10-14,2,1799.8
1369,8,2020-09-10,13,2854.41
2178,11,2019-08-20,1,49.9
3175,14,2020-09-06,17,2362.83
2976,5,2020-11-11,18,7866
1141,16,2021-01-29,17,85
2107,3,2021-05-20,14,28693
3215,6,2020-11-01,18,16198.2
459,13,2020-12-28,4,39.6
1739,15,2021-07-26,8,39.92
1736,19,2021-06-27,13,32498.7
1480,16,2021-01-14,6,30
2130,16,2019-08-21,7,35
375,12,2020-08-19,9,697.5
1567,21,2019-10-30,18,107983.8
1572,2,2021-01-12,9,12112.02
468,3,2020-07-07,17,34841.5
2907,11,2020-11-30,8,399.2
2732,6,2021-04-05,8,7199.2
456,8,2021-03-24,14,3073.98
2684,9,2019-04-24,5,1945.5
711,11,2021-06-17,5,249.5
2693,14,2020-08-08,16,2223.84
319,7,2019-04-24,2,2600.98
1344,2,2021-06-01,19,25569.82
2210,16,2019-11-01,8,40
2636,11,2019-11-20,6,299.4
2445,10,2020-01-23,18,12598.2
2867,7,2021-02-12,8,10403.92
1653,11,2018-02-13,19,948.1
2627,8,2021-07-06,10,2195.7
2737,19,2021-04-17,6,14999.4
537,2,2021-06-22,14,18840.92
2787,14,2020-06-25,2,277.98
2222,9,2019-06-13,2,778.2
1559,17,2021-05-12,9,5256.9
2614,13,2019-08-03,15,148.5
85,21,2020-06-22,15,89986.5
924,11,2021-07-19,20,998
2373,15,2019-06-24,6,29.94
2972,19,2021-03-20,18,44998.2
232,2,2020-11-17,20,26915.6
41,15,2020-08-30,8,39.92
2649,17,2020-05-07,6,3504.6
1751,15,2020-06-08,7,34.93
2536,14,2018-07-26,3,416.97
286,20,2021-07-19,14,1818.6
1105,4,2021-01-13,19,1119.1
1939,14,2020-10-23,9,1250.91
3163,2,2021-03-25,1,1345.78
674,8,2020-10-28,4,878.28
3344,21,2020-08-03,2,11998.2
2614,5,2019-05-07,5,2185
236,21,2020-05-04,13,77988.3
1361,6,2020-05-30,14,12598.6
1124,9,2020-04-12,3,1167.3
3186,12,2019-11-29,12,930
389,15,2021-07-27,18,89.82
261,2,2021-07-27,11,14803.58
1151,17,2021-02-07,13,7593.3
1438,4,2021-06-11,6,353.4
2025,19,2021-07-20,3,7499.7
2124,1,2019-01-13,11,50499.9
460,15,2021-04-09,13,64.87
1253,1,2021-02-18,8,36727.2
2881,6,2018-05-26,3,2699.7
2338,9,2019-11-09,4,1556.4
1208,10,2021-02-14,6,4199.4
2421,4,2021-07-02,18,1060.2
164,10,2019-12-02,8,5599.2
2785,9,2019-12-12,20,7782
2744,8,2019-11-12,2,439.14
3151,21,2020-01-27,17,101984.7
569,7,2020-12-10,12,15605.88
380,21,2021-01-17,1,5999.1
1923,3,2021-07-11,14,28693
3205,5,2019-12-08,5,2185
3024,3,2020-02-04,17,34841.5
330,9,2019-12-31,13,5058.3
3114,5,2020-02-07,1,437
3196,17,2020-03-21,7,4088.7
2435,14,2020-04-15,12,1667.88
2115,18,2018-12-31,5,39.5
2700,17,2020-02-06,15,8761.5
1860,13,2021-07-29,14,138.6
2993,15,2020-11-22,6,29.94
2733,1,2021-03-02,6,27545.4
2195,9,2020-06-11,19,7392.9
217,7,2019-12-29,18,23408.82
400,19,2020-11-08,20,49998
771,19,2020-01-19,4,9999.6
947,4,2021-06-01,18,1060.2
1402,4,2020-02-12,2,117.8
2051,15,2021-06-12,13,64.87
717,11,2020-07-16,3,149.7
1013,8,2021-02-24,7,1536.99
2394,18,2020-10-17,10,79
925,10,2021-01-28,12,8398.8
3121,15,2019-05-07,10,49.9
1,2,2020-10-09,7,9420.46
2877,16,2020-07-21,20,100
810,11,2021-02-28,15,748.5
45,7,2020-11-01,5,6502.45
3026,7,2020-10-30,19,24709.31
1147,12,2020-11-13,9,697.5
2041,3,2020-02-10,8,16396
2325,3,2019-06-14,15,30742.5
215,16,2021-05-29,17,85
1085,13,2021-03-18,11,108.9
846,7,2021-05-19,15,19507.35
1734,3,2021-05-16,11,22544.5
2035,12,2021-05-14,15,1162.5
2855,17,2021-02-21,11,6425.1
1565,15,2020-04-29,10,49.9
1247,17,2021-05-05,8,4672.8
3061,6,2021-02-28,20,17998
259,7,2021-04-05,5,6502.45
3115,3,2020-08-23,10,20495
805,4,2021-06-23,14,824.6
948,21,2020-06-04,14,83987.4
1254,5,2021-07-09,18,7866
788,11,2021-04-29,1,49.9
1102,21,2021-05-30,6,35994.6
2648,8,2019-12-26,6,1317.42
2653,21,2020-06-24,18,107983.8
421,3,2020-06-26,13,26643.5
50,5,2021-07-20,6,2622
1914,18,2019-07-30,1,7.9
132,6,2020-10-24,15,13498.5
838,1,2020-06-06,17,78045.3
180,10,2020-07-03,16,11198.4
11,18,2020-12-08,3,23.7
2098,2,2021-03-13,7,9420.46
2689,11,2021-04-21,6,299.4
1508,2,2021-07-30,12,16149.36
3246,20,2019-09-29,13,1688.7
474,4,2021-07-08,10,589
1575,20,2021-05-19,7,909.3
1164,20,2020-04-30,13,1688.7
1044,20,2020-02-05,4,519.6
3141,15,2021-01-10,15,74.85
2506,10,2020-06-08,15,10498.5
2980,17,2020-12-10,3,1752.3
258,6,2020-07-22,10,8999
2756,20,2019-05-31,8,1039.2
2538,10,2019-09-09,1,699.9
2523,10,2020-09-05,13,9098.7
924,1,2021-06-08,8,36727.2
1255,4,2020-11-25,15,883.5
1715,9,2019-10-20,20,7782
2620,2,2021-05-25,12,16149.36
2236,6,2021-04-05,16,14398.4
3398,20,2021-05-31,20,2598
3006,21,2019-10-28,3,17997.3
1581,5,2020-10-20,7,3059
1764,15,2020-09-10,14,69.86
1748,17,2021-04-10,16,9345.6
901,13,2019-08-11,15,148.5
1779,18,2020-12-07,6,47.4
1668,3,2020-02-21,10,20495
1074,1,2020-11-04,1,4590.9
703,15,2021-06-24,9,44.91
1472,21,2019-09-17,10,59991
1987,8,2021-07-10,12,2634.84
2359,1,2019-07-22,8,36727.2
921,15,2020-06-03,6,29.94
2188,17,2021-01-30,7,4088.7
2194,18,2020-08-20,18,142.2
197,13,2021-03-16,10,99
3280,15,2020-03-20,8,39.92
1904,11,2021-05-08,7,349.3
1201,18,2020-05-03,15,118.5
1764,8,2021-07-17,9,1976.13
1177,19,2021-01-30,16,39998.4
597,13,2020-10-05,9,89.1
288,13,2021-04-21,6,59.4
604,6,2021-04-07,16,14398.4
969,19,2020-03-23,16,39998.4
1022,11,2021-07-30,7,349.3
479,5,2021-04-15,7,3059
1834,18,2021-07-31,3,23.7
401,5,2021-06-04,12,5244
76,9,2021-07-28,7,2723.7
2382,17,2020-03-30,5,2920.5
841,8,2021-06-01,16,3513.12
1766,5,2021-07-27,15,6555
493,5,2020-02-18,4,1748
808,13,2021-04-04,11,108.9
51,1,2020-06-25,10,45909
3267,9,2021-05-09,8,3112.8
1034,12,2021-06-24,15,1162.5
578,9,2020-09-21,17,6614.7
205,10,2021-05-27,15,10498.5
2521,1,2021-06-02,5,22954.5
547,21,2020-12-30,16,95985.6
427,7,2020-03-18,10,13004.9
1334,17,2020-08-31,12,7009.2
1547,18,2021-02-07,9,71.1
2618,18,2019-10-30,4,31.6
1688,9,2020-05-19,8,3112.8
1324,18,2021-04-04,2,15.8
3186,9,2019-12-29,13,5058.3
312,7,2020-05-08,1,1300.49
617,7,2021-02-24,5,6502.45
403,7,2020-02-11,14,18206.86
1470,6,2021-07-04,4,3599.6
1770,18,2020-08-04,10,79
357,19,2021-06-20,4,9999.6
2015,4,2020-11-09,10,589
1688,8,2021-07-10,2,439.14
268,13,2021-01-24,12,118.8
1548,9,2018-11-14,1,389.1
2866,19,2021-07-13,5,12499.5
539,20,2020-06-12,9,1169.1
445,11,2020-12-19,19,948.1
3308,21,2020-10-18,18,107983.8
1891,5,2019-12-20,8,3496
816,14,2019-11-18,2,277.98
1282,5,2021-04-25,17,7429
2289,8,2021-01-22,3,658.71
2070,7,2021-02-13,7,9103.43
1456,4,2019-09-02,8,471.2
2363,4,2019-10-01,10,589
541,8,2020-05-09,9,1976.13
1580,7,2021-05-07,5,6502.45
720,2,2020-08-29,6,8074.68
3256,16,2019-07-13,4,20
2651,17,2021-07-30,9,5256.9
987,7,2021-01-25,17,22108.33
1196,14,2021-06-08,16,2223.84
2174,12,2021-04-01,13,1007.5
531,6,2020-01-04,9,8099.1
1060,16,2020-12-02,2,10
83,6,2019-12-12,15,13498.5
1967,1,2021-03-02,8,36727.2
1038,21,2020-10-15,19,113982.9
2118,9,2021-03-27,11,4280.1
2589,21,2020-01-31,11,65990.1
3286,8,2020-04-24,2,439.14
1508,21,2021-07-27,12,71989.2
1055,7,2020-09-30,3,3901.47
1877,19,2021-06-05,20,49998
573,16,2020-12-11,4,20
2152,17,2020-11-03,15,8761.5
2406,7,2021-02-27,4,5201.96
1641,2,2020-02-10,13,17495.14
401,5,2021-05-20,8,3496
1207,7,2021-07-24,10,13004.9
2032,9,2020-01-18,4,1556.4
2353,2,2021-02-27,17,22878.26
516,5,2021-06-27,16,6992
1801,4,2020-11-16,11,647.9
2451,10,2020-01-05,6,4199.4
1295,14,2021-02-01,3,416.97
1525,5,2020-02-17,8,3496
3092,15,2021-07-10,9,44.91
3342,15,2020-06-24,7,34.93
1905,10,2020-06-06,5,3499.5
1770,7,2021-04-20,2,2600.98
110,3,2020-08-16,15,30742.5
2859,4,2018-05-10,13,765.7
2664,18,2021-07-19,1,7.9
1394,7,2021-05-03,1,1300.49
2901,8,2019-03-06,2,439.14
1170,13,2020-08-22,12,118.8
2722,14,2020-12-23,5,694.95
526,1,2019-10-12,16,73454.4
1620,15,2021-03-13,19,94.81
864,18,2021-05-29,17,134.3
1202,15,2021-02-28,19,94.81
1862,6,2020-12-07,7,6299.3
1950,6,2019-05-15,6,5399.4
1504,4,2021-03-07,12,706.8
1367,2,2021-04-25,4,5383.12
344,18,2021-06-01,12,94.8
1942,19,2021-01-25,19,47498.1
2564,10,2020-11-26,11,7698.9
466,8,2021-03-19,3,658.71
982,8,2021-03-31,4,878.28
3400,13,2021-05-05,9,89.1
1175,16,2020-10-06,2,10
1073,21,2020-04-24,17,101984.7
2029,1,2019-10-02,1,4590.9
985,2,2021-03-24,2,2691.56
3127,16,2021-04-01,10,50
834,16,2021-05-04,16,80
1458,2,2020-08-20,19,25569.82
1998,6,2020-07-05,4,3599.6
1548,7,2020-10-07,10,13004.9
2204,18,2021-02-20,7,55.3
1865,8,2020-05-28,15,3293.55
8,21,2021-07-23,8,47992.8
776,1,2020-02-17,2,9181.8
2596,10,2020-10-07,9,6299.1
309,17,2021-07-21,7,4088.7
2025,15,2020-12-08,10,49.9
2409,3,2021-04-02,14,28693
2760,10,2021-01-03,18,12598.2
855,12,2021-01-31,1,77.5
830,7,2021-02-06,14,18206.86
314,19,2020-10-02,14,34998.6
1971,2,2020-04-12,2,2691.56
237,18,2021-05-15,1,7.9
1456,17,2020-01-18,16,9345.6
523,18,2019-12-10,10,79
3026,21,2020-05-21,11,65990.1
140,12,2020-03-31,2,155
2927,13,2021-07-16,15,148.5
1573,8,2020-06-05,2,439.14
1064,9,2020-06-28,17,6614.7
1311,13,2020-06-02,14,138.6
1721,19,2021-02-25,11,27498.9
3053,3,2020-11-01,17,34841.5
1269,11,2021-07-04,14,698.6
1866,15,2021-06-19,11,54.89
697,12,2021-07-12,11,852.5
179,6,2020-12-31,19,17098.1
1870,8,2018-02-07,15,3293.55
1977,16,2021-05-01,17,85
558,8,2021-07-05,9,1976.13
63,3,2021-03-08,7,14346.5
452,18,2021-07-22,2,15.8
2966,12,2021-05-03,1,77.5
2159,18,2021-07-23,10,79
549,3,2020-08-21,3,6148.5
686,13,2021-06-16,2,19.8
782,8,2021-04-03,17,3732.69
132,7,2020-01-04,15,19507.35
3069,21,2018-10-21,2,11998.2
3263,8,2021-01-22,10,2195.7
1431,18,2020-09-07,3,23.7
2940,15,2021-07-07,19,94.81
1026,4,2021-02-26,9,530.1
1678,19,2020-01-14,19,47498.1
531,1,2020-02-01,9,41318.1
469,8,2019-12-29,18,3952.26
2705,21,2020-08-08,8,47992.8
97,2,2020-06-14,15,20186.7
3278,6,2021-06-13,10,8999
3279,20,2019-06-20,19,2468.1
2234,15,2019-08-06,5,24.95
2129,21,2021-06-22,3,17997.3
2792,1,2021-04-10,5,22954.5
3349,3,2020-11-29,10,20495
1038,6,2021-05-13,1,899.9
610,6,2020-11-28,1,899.9
1592,11,2020-03-30,9,449.1
2389,21,2020-06-25,9,53991.9
220,3,2020-03-31,1,2049.5
1896,16,2020-05-06,5,25
2053,19,2020-11-16,20,49998
3118,6,2020-12-22,2,1799.8
2730,17,2019-07-25,8,4672.8
3269,21,2019-10-14,7,41993.7
1175,15,2021-02-28,9,44.91
338,12,2021-05-08,11,852.5
2802,17,2018-06-14,20,11682
1120,10,2019-06-28,11,7698.9
3242,4,2020-12-13,6,353.4
1425,19,2021-04-19,18,44998.2
469,4,2021-07-11,19,1119.1
2915,2,2020-05-11,4,5383.12
2441,17,2020-12-19,6,3504.6
2395,3,2021-02-08,11,22544.5
2115,2,2019-10-25,14,18840.92
3238,17,2021-05-28,12,7009.2
2573,11,2021-05-04,9,449.1
3130,1,2020-04-30,13,59681.7
908,2,2021-07-03,9,12112.02
1426,10,2021-01-31,19,13298.1
861,1,2021-03-27,5,22954.5
2603,7,2021-02-03,12,15605.88
3131,18,2021-02-01,13,102.7
2499,11,2019-09-28,4,199.6
450,14,2020-07-18,6,833.94
2038,4,2021-02-08,4,235.6
369,8,2019-07-14,15,3293.55
670,3,2020-08-18,18,36891
2733,5,2021-02-18,10,4370
3352,4,2021-07-13,8,471.2
1322,1,2021-05-06,5,22954.5
1763,17,2020-02-22,6,3504.6
3229,18,2021-03-18,9,71.1
2939,3,2021-02-20,4,8198
2057,7,2021-05-19,6,7802.94
263,19,2020-05-15,17,42498.3
1099,20,2020-12-25,7,909.3
2920,4,2021-03-06,1,58.9
154,8,2021-02-12,6,1317.42
2185,1,2020-03-27,18,82636.2
1899,19,2020-01-03,4,9999.6
1781,21,2021-06-16,15,89986.5
3143,12,2019-07-01,13,1007.5
2677,18,2020-07-01,4,31.6
3013,2,2021-05-15,17,22878.26
1286,10,2019-10-29,11,7698.9
1662,11,2019-12-05,7,349.3
2412,16,2021-03-13,17,85
2254,6,2021-04-19,3,2699.7
326,15,2020-08-21,11,54.89
2834,14,2021-05-04,6,833.94
2399,2,2020-05-19,16,21532.48
1782,8,2020-10-26,20,4391.4
1751,7,2020-04-26,6,7802.94
1996,13,2020-08-28,1,9.9
1058,21,2020-09-25,5,29995.5
2629,12,2021-02-01,2,155
2295,21,2021-04-10,2,11998.2
1110,21,2020-08-25,19,113982.9
608,19,2021-07-23,15,37498.5
3395,20,2021-03-27,18,2338.2
1495,11,2021-07-03,14,698.6
2382,1,2021-03-07,3,13772.7
346,7,2019-11-05,17,22108.33
402,13,2019-12-21,15,148.5
2738,11,2021-03-12,1,49.9
2403,13,2021-05-31,19,188.1
3050,11,2018-10-29,16,798.4
2522,14,2021-06-16,19,2640.81
1738,7,2021-06-14,6,7802.94
2640,18,2020-11-26,14,110.6
1594,10,2020-11-20,8,5599.2
663,15,2021-07-30,18,89.82
1876,16,2021-07-28,12,60
377,18,2021-01-23,3,23.7
603,13,2019-08-31,1,9.9
2633,3,2020-05-08,2,4099
969,20,2020-03-07,10,1299
323,1,2021-04-09,16,73454.4
2647,10,2021-02-25,19,13298.1
599,9,2019-11-23,13,5058.3
82,2,2021-03-06,12,16149.36
510,19,2020-02-26,20,49998
872,7,2019-08-04,16,20807.84
247,6,2019-11-20,4,3599.6
1947,14,2018-10-28,20,2779.8
89,11,2021-02-06,16,798.4
1875,10,2021-05-23,9,6299.1
1957,19,2021-07-17,9,22499.1
1310,18,2021-07-24,11,86.9
2914,11,2021-06-24,11,548.9
3344,7,2020-07-29,7,9103.43
145,18,2021-02-06,17,134.3
824,2,2021-03-18,13,17495.14
1626,2,2021-03-08,4,5383.12
3288,17,2019-03-15,13,7593.3
2924,16,2021-07-01,11,55
1411,1,2020-11-22,18,82636.2
789,19,2021-07-12,1,2499.9
2017,15,2021-01-03,13,64.87
3196,11,2020-12-20,13,648.7
1106,21,2021-06-07,8,47992.8
934,9,2020-04-27,12,4669.2
2584,11,2020-07-21,6,299.4
1323,19,2019-11-06,11,27498.9
806,18,2020-10-31,14,110.6
951,6,2021-07-14,20,17998
608,8,2021-06-26,9,1976.13
2332,15,2019-12-18,2,9.98
2777,18,2021-02-08,13,102.7
1697,19,2019-01-23,17,42498.3
2197,7,2021-06-04,2,2600.98
3250,18,2021-01-04,12,94.8
1898,7,2020-02-07,15,19507.35
2789,14,2019-02-05,4,555.96
2857,16,2021-03-24,5,25
1825,2,2020-11-18,12,16149.36
2490,21,2020-09-09,20,119982
241,4,2021-04-14,7,412.3
2892,4,2020-12-04,18,1060.2
2185,17,2020-10-31,19,11097.9
818,19,2021-05-26,10,24999
2134,14,2021-05-01,18,2501.82
3254,1,2021-03-26,20,91818
3271,6,2020-10-27,17,15298.3
2790,6,2021-02-21,2,1799.8
268,10,2020-10-25,8,5599.2
2577,8,2021-06-17,2,439.14
417,18,2021-03-30,17,134.3
748,13,2021-04-08,20,198
917,11,2021-01-29,19,948.1
750,7,2021-04-19,2,2600.98
608,15,2021-06-28,10,49.9
621,4,2020-11-20,5,294.5
890,13,2019-09-09,12,118.8
2319,20,2020-06-12,9,1169.1
259,14,2021-01-12,20,2779.8
1860,14,2021-07-15,20,2779.8
1937,6,2021-07-10,16,14398.4
2272,18,2021-05-20,18,142.2
1422,18,2021-07-23,4,31.6
1624,14,2021-01-31,16,2223.84
1189,15,2021-06-23,19,94.81
1957,12,2021-07-27,12,930
37,3,2020-11-22,6,12297
3227,21,2021-05-27,14,83987.4
1726,20,2021-05-11,18,2338.2
3299,14,2020-05-15,17,2362.83
978,9,2021-05-13,8,3112.8
432,2,2021-07-22,2,2691.56
1566,4,2021-05-23,10,589
3329,13,2021-03-18,6,59.4
2814,4,2021-05-12,19,1119.1
2542,15,2019-10-21,20,99.8
1142,6,2021-06-27,4,3599.6
2066,9,2019-08-21,5,1945.5
6,14,2020-05-13,5,694.95
2588,2,2020-03-02,16,21532.48
1405,6,2020-11-16,15,13498.5
1971,18,2020-07-28,6,47.4
3163,6,2021-04-27,17,15298.3
1125,13,2021-05-03,1,9.9
1304,9,2020-07-21,3,1167.3
1540,13,2021-01-23,17,168.3
1861,16,2020-08-14,13,65
1468,14,2020-12-03,19,2640.81
1255,4,2020-08-02,7,412.3
1899,6,2020-04-11,20,17998
913,8,2020-08-16,6,1317.42
1894,15,2020-03-24,2,9.98
374,20,2021-07-15,20,2598
2986,13,2021-07-28,2,19.8
1396,11,2020-06-26,15,748.5
1121,3,2021-03-27,20,40990
678,19,2020-10-03,11,27498.9
1636,2,2021-02-23,14,18840.92
1823,13,2021-06-08,2,19.8
2210,5,2021-06-02,14,6118
1283,14,2020-03-07,7,972.93
240,19,2019-06-13,14,34998.6
349,7,2020-09-28,3,3901.47
3051,19,2021-03-26,7,17499.3
3168,21,2020-10-30,19,113982.9
212,14,2020-09-26,6,833.94
118,5,2020-03-14,8,3496
2714,16,2019-02-10,6,30
2295,5,2021-05-06,5,2185
3247,20,2021-05-29,7,909.3
145,20,2020-01-07,18,2338.2
3316,12,2021-05-06,17,1317.5
2510,16,2021-03-19,12,60
2056,11,2019-11-10,3,149.7
733,1,2021-05-25,15,68863.5
62,18,2020-09-27,12,94.8
3221,21,2021-01-11,11,65990.1
2236,4,2021-01-09,8,471.2
1564,9,2020-05-20,20,7782
1744,16,2020-11-14,5,25
2954,10,2021-02-01,5,3499.5
132,3,2020-05-04,6,12297
323,13,2021-03-31,12,118.8
3086,5,2019-12-30,2,874
770,10,2021-07-30,6,4199.4
3355,10,2020-07-17,7,4899.3
2721,20,2019-08-19,17,2208.3
2240,21,2018-08-09,5,29995.5
1402,20,2021-06-25,1,129.9
2669,15,2021-01-06,20,99.8
390,2,2021-01-27,1,1345.78
3391,13,2021-05-20,8,79.2
2555,16,2021-05-15,2,10
487,21,2020-12-18,11,65990.1
1909,6,2021-01-22,11,9898.9
